series,origin,date,h,model,actual,forecast,abs_err,ape,sq_err
revenue,2018-05-27,2018-05-27,1,linear_regression,12523.25,29101.433028133088,16578.183028133088,132.3792388408208,274836152.51427996
revenue,2018-05-27,2018-05-27,1,sarima,12523.25,17781.284849023337,5258.034849023337,41.986184489037086,27646930.47354387
revenue,2018-05-27,2018-05-27,1,ensemble,12523.25,23441.35893857821,10918.10893857821,87.18271166492892,119205102.79466142
revenue,2018-05-27,2018-06-02,7,naive,25266.62,14799.17,10467.449999999999,41.42797889072618,109567509.50249998
revenue,2018-05-27,2018-06-02,7,seasonal_naive,25266.62,14799.17,10467.449999999999,41.42797889072618,109567509.50249998
revenue,2018-05-27,2018-06-02,7,linear_regression,25266.62,25942.474961068598,675.8549610685986,2.6748926491497427,456779.928401037
revenue,2018-05-27,2018-06-02,7,sarima,25266.62,17540.508913389924,7726.111086610075,30.578332545508957,59692792.52263912
revenue,2018-05-27,2018-06-02,7,ensemble,25266.62,21741.49193722926,3525.1280627707383,13.951719948179607,12426527.858933778
revenue,2018-05-28,2018-05-28,1,naive,26702.47,12523.25,14179.220000000001,53.10078056449459,201050279.80840003
revenue,2018-05-28,2018-05-28,1,seasonal_naive,26702.47,25230.09,1472.380000000001,5.514021736565947,2167902.864400003
revenue,2018-05-28,2018-05-28,1,linear_regression,26702.47,40006.10167263407,13303.631672634066,49.82172687633041,176986615.6811123
revenue,2018-05-28,2018-05-28,1,sarima,26702.47,22792.141907928068,3910.3280920719335,14.644068852326894,15290665.787646927
revenue,2018-05-28,2018-05-28,1,ensemble,26702.47,31399.121790281068,4696.6517902810665,17.58882901200176,22058538.039150346
revenue,2018-05-28,2018-06-03,7,naive,28461.66,12523.25,15938.41,55.99957978557821,254032913.3281
revenue,2018-05-28,2018-06-03,7,seasonal_naive,28461.66,12523.25,15938.41,55.99957978557821,254032913.3281
